tv_series,tv_seriesLabel,countryLabel
http://www.wikidata.org/entity/Q3298958,True Blue,США
http://www.wikidata.org/entity/Q4185869,Suzuki Sensei,Япония
http://www.wikidata.org/entity/Q2387739,Q2387739,Швейцария
http://www.wikidata.org/entity/Q2164808,Titus,США
http://www.wikidata.org/entity/Q3238373,Life Is Worth Living,США
http://www.wikidata.org/entity/Q4126729,Восхождение к Марсу,Канада
http://www.wikidata.org/entity/Q3137787,Baseball,США
http://www.wikidata.org/entity/Q2690883,Настоящие люди,Швеция
http://www.wikidata.org/entity/Q3786325,Голливуд,США
http://www.wikidata.org/entity/Q2702538,Brooklyn South,США
http://www.wikidata.org/entity/Q4869869,Battery Park,США
http://www.wikidata.org/entity/Q3481141,Barareh Nights,Иран
http://www.wikidata.org/entity/Q3213922,Reasonable Doubts,США
http://www.wikidata.org/entity/Q3875175,Adam-12,США
http://www.wikidata.org/entity/Q3577037,Западное крыло,США
http://www.wikidata.org/entity/Q3515261,Tansi! Nehiyawetan,Канада
http://www.wikidata.org/entity/Q3536383,Trading Spaces,США
http://www.wikidata.org/entity/Q4546296,101 Cars You Must Drive,США
http://www.wikidata.org/entity/Q3330940,Карточный домик,США
http://www.wikidata.org/entity/Q4651590,AFP,Австралия
http://www.wikidata.org/entity/Q4717117,Куин,США
http://www.wikidata.org/entity/Q2817130,500 наций,США
http://www.wikidata.org/entity/Q3782890,Hammer Session!,Япония
http://www.wikidata.org/entity/Q3881287,Ohara,США
http://www.wikidata.org/entity/Q3960382,Mr. President,США
http://www.wikidata.org/entity/Q4729961,All for One,Канада
http://www.wikidata.org/entity/Q4589758,Van Moskou tot Magadan,Нидерланды
http://www.wikidata.org/entity/Q4631847,24 Hour Design,США
http://www.wikidata.org/entity/Q4637537,413 Hope St.,США
http://www.wikidata.org/entity/Q4526152,Bill Nye the Science Guy,США
http://www.wikidata.org/entity/Q3223044,The New Breed,США
http://www.wikidata.org/entity/Q2849711,Печальный рыцарь,США
http://www.wikidata.org/entity/Q2270077,Волчье озеро,США
http://www.wikidata.org/entity/Q4660547,A War Diary,Сингапур
http://www.wikidata.org/entity/Q2296287,Власть закона,США
http://www.wikidata.org/entity/Q4708620,Alaska State Troopers,США
http://www.wikidata.org/entity/Q4877770,Beautiful Minds,Швеция
http://www.wikidata.org/entity/Q1400775,Парни из Трейлер Парка,Канада
http://www.wikidata.org/entity/Q1969978,Страсти,США
http://www.wikidata.org/entity/Q1236363,Люди Пако,Испания
http://www.wikidata.org/entity/Q1249642,Спартак,США
http://www.wikidata.org/entity/Q1455489,Медицинский детектив,США
http://www.wikidata.org/entity/Q1023688,Калифорнийский дорожный патруль,США
http://www.wikidata.org/entity/Q1125740,Lady Blue,США
http://www.wikidata.org/entity/Q1026696,Демоны Да Винчи,США
http://www.wikidata.org/entity/Q1029458,Тарзан,США
http://www.wikidata.org/entity/Q980413,Yakyū-kyō no Uta,Япония
http://www.wikidata.org/entity/Q1031053,The Monkees,США
http://www.wikidata.org/entity/Q885643,Голубая кровь,США
http://www.wikidata.org/entity/Q902256,GTO,Япония
http://www.wikidata.org/entity/Q932652,The Agency,США
http://www.wikidata.org/entity/Q932217,The Sullivans,Австралия
http://www.wikidata.org/entity/Q1035928,Heti Hetes,Венгрия
http://www.wikidata.org/entity/Q1247235,Такая разная Тара,США
http://www.wikidata.org/entity/Q985890,Haru to Natsu,Япония
http://www.wikidata.org/entity/Q1247377,Новый Амстердам,США
http://www.wikidata.org/entity/Q1247414,Закон и порядок. Суд присяжных,США
http://www.wikidata.org/entity/Q1247605,Adam-12,США
http://www.wikidata.org/entity/Q1247567,"Машина 54, где вы?",США
http://www.wikidata.org/entity/Q1247732,"Quincy, M.E.",США
http://www.wikidata.org/entity/Q1247850,Combat!,США
http://www.wikidata.org/entity/Q1248480,Burke's Law,США
http://www.wikidata.org/entity/Q886442,Blood and Honor: Youth Under Hitler,США
http://www.wikidata.org/entity/Q893000,Месть,Турция
http://www.wikidata.org/entity/Q1138559,До смерти красива,США
http://www.wikidata.org/entity/Q2070469,Enos,США
http://www.wikidata.org/entity/Q1139660,Необычный детектив,США
http://www.wikidata.org/entity/Q1140050,Criminal Minds: Suspect Behavior,США
http://www.wikidata.org/entity/Q1140021,Криминальные истории,США
http://www.wikidata.org/entity/Q912437,Схватка,США
http://www.wikidata.org/entity/Q828754,Marco – Über Meere und Berge,Италия
http://www.wikidata.org/entity/Q1175432,Q1175432,Венгрия
http://www.wikidata.org/entity/Q1146803,Cuéntame cómo pasó,Испания
http://www.wikidata.org/entity/Q1054175,The Fuccons,Япония
http://www.wikidata.org/entity/Q1254551,Q1254551,Венгрия
http://www.wikidata.org/entity/Q1151167,Rookies,Япония
http://www.wikidata.org/entity/Q1249629,Police Story,США
http://www.wikidata.org/entity/Q1055728,Закон и порядок: Преступное намерение,США
http://www.wikidata.org/entity/Q1156746,Саутленд,США
http://www.wikidata.org/entity/Q1262491,Potpisani,Сербия
http://www.wikidata.org/entity/Q1247359,Dragnet,США
http://www.wikidata.org/entity/Q1249108,Naked City,США
http://www.wikidata.org/entity/Q1164745,Событие,США
http://www.wikidata.org/entity/Q1575230,Майк и Молли,США
http://www.wikidata.org/entity/Q903608,Delta,Венгрия
http://www.wikidata.org/entity/Q1166152,"Под прикрытием (телесериал, 2009)",США
http://www.wikidata.org/entity/Q885157,Кровные узы,Канада
http://www.wikidata.org/entity/Q2056783,The Rat Patrol,США
http://www.wikidata.org/entity/Q2063310,The Cosby Mysteries,США
http://www.wikidata.org/entity/Q2069800,American Pickers,США
http://www.wikidata.org/entity/Q2084232,Легавый,США
http://www.wikidata.org/entity/Q1602633,Ад на колёсах,США
http://www.wikidata.org/entity/Q2086005,Harenchi Gakuen,Япония
http://www.wikidata.org/entity/Q1143746,Ripcord,США
http://www.wikidata.org/entity/Q1945324,Monster House,США
http://www.wikidata.org/entity/Q978283,Extreme Makeover: Home Edition,США
http://www.wikidata.org/entity/Q1030989,МакКлауд,США
http://www.wikidata.org/entity/Q2113675,"Херби, фольксваген-жук",США
http://www.wikidata.org/entity/Q929354,The Man and the City,США
http://www.wikidata.org/entity/Q929847,Охотники за реликвиями,США
http://www.wikidata.org/entity/Q1638106,Охотник,США
http://www.wikidata.org/entity/Q1187416,Пожарные Чикаго,США
http://www.wikidata.org/entity/Q1337212,Большой ремонт,США
http://www.wikidata.org/entity/Q1525645,Скандал,США
http://www.wikidata.org/entity/Q1189631,Последователи,США
http://www.wikidata.org/entity/Q941419,Жизнь как приговор,США
http://www.wikidata.org/entity/Q901441,Спаси меня,США
http://www.wikidata.org/entity/Q928429,Рухнувшие небеса,США
http://www.wikidata.org/entity/Q974046,Список клиентов,США
http://www.wikidata.org/entity/Q948828,Сказки Золотой обезьяны,США
http://www.wikidata.org/entity/Q893042,Boomtown,США
http://www.wikidata.org/entity/Q1247495,Чудо-женщина,США
http://www.wikidata.org/entity/Q1207354,M Squad,США
http://www.wikidata.org/entity/Q950355,Смертельная битва: Наследие,США
http://www.wikidata.org/entity/Q1247355,Профайлер,США
http://www.wikidata.org/entity/Q1353486,Marumo no Okite,Япония
http://www.wikidata.org/entity/Q928429,Рухнувшие небеса,Канада
http://www.wikidata.org/entity/Q871786,Stülpner-Legende,ГДР
http://www.wikidata.org/entity/Q1217770,Путешественники во времени,США
http://www.wikidata.org/entity/Q1218802,"Спецназ (телесериал, США, 1975)",США
http://www.wikidata.org/entity/Q834868,Борджиа,Канада
http://www.wikidata.org/entity/Q1366484,Es kommt noch dicker,Австрия
http://www.wikidata.org/entity/Q927245,Третья смена,США
http://www.wikidata.org/entity/Q1388243,Here Is Greenwood,Япония
http://www.wikidata.org/entity/Q1088765,Monday Night Football,США
http://www.wikidata.org/entity/Q894496,Босс,США
http://www.wikidata.org/entity/Q1387589,FC Rückpass,Австрия
http://www.wikidata.org/entity/Q948696,Ищейка,США
http://www.wikidata.org/entity/Q1397802,Fastlane,США
http://www.wikidata.org/entity/Q1400206,Нация пришельцев,США
http://www.wikidata.org/entity/Q1601158,Авантюристы,Аргентина
http://www.wikidata.org/entity/Q1406643,The Joy of Painting,США
http://www.wikidata.org/entity/Q1703401,Не родись красивой,Испания
http://www.wikidata.org/entity/Q1797430,Hearts Afire,США
http://www.wikidata.org/entity/Q966307,Везунчик,США
http://www.wikidata.org/entity/Q1234407,сериал ФБР,США
http://www.wikidata.org/entity/Q1809842,The Riches,США
http://www.wikidata.org/entity/Q202141,Мыслить как преступник,США
http://www.wikidata.org/entity/Q230506,Квантовый скачок,США
http://www.wikidata.org/entity/Q478360,Прослушка,США
http://www.wikidata.org/entity/Q711371,Top Caster,Япония
http://www.wikidata.org/entity/Q663759,Месть,США
http://www.wikidata.org/entity/Q207375,Скорая помощь,США
http://www.wikidata.org/entity/Q720838,Strangers 6,Япония
http://www.wikidata.org/entity/Q475202,Охотники за нечистью,США
http://www.wikidata.org/entity/Q265152,Щит,США
http://www.wikidata.org/entity/Q208647,Женаты… с детьми,США
http://www.wikidata.org/entity/Q733960,Детектив Раш,США
http://www.wikidata.org/entity/Q552314,Стрела,США
http://www.wikidata.org/entity/Q370185,Форс-мажоры,США
http://www.wikidata.org/entity/Q585758,Подпольная империя,США
http://www.wikidata.org/entity/Q158159,Жизнь после людей,США
http://www.wikidata.org/entity/Q276071,90210: Новое поколение,США
http://www.wikidata.org/entity/Q592800,Общее дело,США
http://www.wikidata.org/entity/Q379004,The War at Home,США
http://www.wikidata.org/entity/Q720650,Aftermath,Канада
http://www.wikidata.org/entity/Q624607,Закон и порядок: Лос-Анджелес,США
http://www.wikidata.org/entity/Q513178,Штамм «Андромеда»,США
http://www.wikidata.org/entity/Q680062,Спрут,Италия
http://www.wikidata.org/entity/Q207803,Кости,США
http://www.wikidata.org/entity/Q281955,Baa Baa Black Sheep,США
http://www.wikidata.org/entity/Q276180,Служба новостей,США
http://www.wikidata.org/entity/Q216919,Клиент всегда мёртв,США
http://www.wikidata.org/entity/Q283660,Досье детектива Рокфорда,США
http://www.wikidata.org/entity/Q652015,Росалинда,Мексика
http://www.wikidata.org/entity/Q759477,Несчастливы вместе,США
http://www.wikidata.org/entity/Q218567,Закон и порядок: Специальный корпус,США
http://www.wikidata.org/entity/Q961,"Ставка больше, чем жизнь",Польская Народная Республика
http://www.wikidata.org/entity/Q653943,The Job,США
http://www.wikidata.org/entity/Q386880,Касл,США
http://www.wikidata.org/entity/Q766359,Swift Justice,США
http://www.wikidata.org/entity/Q720838,Strangers 6,Китайская Республика (Тайвань)
http://www.wikidata.org/entity/Q720838,Strangers 6,Республика Корея
http://www.wikidata.org/entity/Q172426,"Пабло Эскобар, хозяин зла",Колумбия
http://www.wikidata.org/entity/Q527916,Кегни и Лейси,США
http://www.wikidata.org/entity/Q377812,Everest: Beyond the Limit,США
http://www.wikidata.org/entity/Q488586,The Innocent Man,Республика Корея
http://www.wikidata.org/entity/Q536110,Whale Wars,США
http://www.wikidata.org/entity/Q483506,Dae Jo Yeong,Республика Корея
http://www.wikidata.org/entity/Q486212,The King of Legend,Республика Корея
http://www.wikidata.org/entity/Q486500,Empress Cheonchu,Республика Корея
http://www.wikidata.org/entity/Q527965,Расследования авиакатастроф,Канада
http://www.wikidata.org/entity/Q321423,Закон и порядок,США
http://www.wikidata.org/entity/Q490096,Taejo Wang Geon,Республика Корея
http://www.wikidata.org/entity/Q178724,Ти Джей Хукер,США
http://www.wikidata.org/entity/Q491891,"Gwanggaeto, The Great Conqueror",Республика Корея
http://www.wikidata.org/entity/Q180228,Тайны Смолвиля,США
http://www.wikidata.org/entity/Q371207,Коломбо,США
http://www.wikidata.org/entity/Q701189,Kindaichi Case Files,Япония
http://www.wikidata.org/entity/Q990,Четыре танкиста и собака,Польская Народная Республика
http://www.wikidata.org/entity/Q303352,Спартак: Боги арены,США
http://www.wikidata.org/entity/Q623415,Sungkyunkwan Scandal,Республика Корея
http://www.wikidata.org/entity/Q787507,Уже можно,США
http://www.wikidata.org/entity/Q728553,Сообщество,США
http://www.wikidata.org/entity/Q575373,Розанна,США
http://www.wikidata.org/entity/Q609274,Полиция Нью-Йорка,США
http://www.wikidata.org/entity/Q794145,Pawn Stars,США
http://www.wikidata.org/entity/Q212807,Шпионка,США
http://www.wikidata.org/entity/Q598499,Тихий океан,США
http://www.wikidata.org/entity/Q672443,Гражданская война,США
http://www.wikidata.org/entity/Q242596,Малкольм в центре внимания,США
http://www.wikidata.org/entity/Q598499,Тихий океан,Австралия
http://www.wikidata.org/entity/Q168708,Даллас,США
http://www.wikidata.org/entity/Q586680,Джордж Вашингтон,США
http://www.wikidata.org/entity/Q510554,Коджак,США
http://www.wikidata.org/entity/Q797907,Копы (телесериал),США
http://www.wikidata.org/entity/Q468052,Америка,США
http://www.wikidata.org/entity/Q245929,Война и воспоминание,США
http://www.wikidata.org/entity/Q564345,В поле зрения,США
http://www.wikidata.org/entity/Q189411,C.S.I.: Место преступления Майами,США
http://www.wikidata.org/entity/Q818181,Benson,США
http://www.wikidata.org/entity/Q487952,King Sejong the Great,Республика Корея
http://www.wikidata.org/entity/Q738219,Особо тяжкие преступления,США
http://www.wikidata.org/entity/Q192259,C.S.I.: Место преступления Нью-Йорк,США
http://www.wikidata.org/entity/Q672175,Борджиа,Италия
http://www.wikidata.org/entity/Q684695,Это мой Буш!,США
http://www.wikidata.org/entity/Q472018,Семнадцать мгновений весны,СССР
http://www.wikidata.org/entity/Q485457,Слепое правосудие,США
http://www.wikidata.org/entity/Q726735,Даллас,США
http://www.wikidata.org/entity/Q472018,Семнадцать мгновений весны,РСФСР
http://www.wikidata.org/entity/Q498438,Американцы,США
http://www.wikidata.org/entity/Q808487,Барни Миллер,США
http://www.wikidata.org/entity/Q256527,Спин-Сити,США
http://www.wikidata.org/entity/Q204228,Менталист,США
http://www.wikidata.org/entity/Q247643,Элементарно,США
http://www.wikidata.org/entity/Q338642,Garrison's Gorillas,США
http://www.wikidata.org/entity/Q323380,Архив смерти,ГДР
http://www.wikidata.org/entity/Q590572,Помнить всё,США
http://www.wikidata.org/entity/Q694979,Поворот на ноль градусов,Иран
http://www.wikidata.org/entity/Q232737,Ходячие мертвецы,США
http://www.wikidata.org/entity/Q586976,Лалола,Аргентина
http://www.wikidata.org/entity/Q545333,Сад падающих звезд,Китайская Республика (Тайвань)
http://www.wikidata.org/entity/Q697031,Женщина-президент,США
http://www.wikidata.org/entity/Q593838,Дела семейные,США
http://www.wikidata.org/entity/Q699823,One-Pound Gospel,Япония
http://www.wikidata.org/entity/Q565293,Анна Франк,США
http://www.wikidata.org/entity/Q597267,MMA Live,США
http://www.wikidata.org/entity/Q113110,All Saints,Австралия
http://www.wikidata.org/entity/Q79784,Друзья,США
http://www.wikidata.org/entity/Q130585,Сверхъестественное,США
http://www.wikidata.org/entity/Q130838,Today,США
http://www.wikidata.org/entity/Q130585,Сверхъестественное,Канада
http://www.wikidata.org/entity/Q74801,Вице-президент,США
http://www.wikidata.org/entity/Q117396,C.S.I.: Место преступления,США
http://www.wikidata.org/entity/Q117590,"Беверли-Хиллз, 90210",США
http://www.wikidata.org/entity/Q73268,Красавица и чудовище,США
http://www.wikidata.org/entity/Q137741,Женщина-полицейский,США
http://www.wikidata.org/entity/Q83401,Герои,США
http://www.wikidata.org/entity/Q139849,"Все тип-топ, или жизнь на борту",США
http://www.wikidata.org/entity/Q80217,"Пенсильвания-авеню, 1600",США
http://www.wikidata.org/entity/Q147235,Как я встретил вашу маму,США
http://www.wikidata.org/entity/Q71824,Picker Sisters,США
http://www.wikidata.org/entity/Q72085,ECW on TNN,США
http://www.wikidata.org/entity/Q112403,Property Brothers,Канада
http://www.wikidata.org/entity/Q192837,Шерлок,Великобритания
http://www.wikidata.org/entity/Q171254,Сыны анархии,США
http://www.wikidata.org/entity/Q174972,Прикосновение ангела,США
http://www.wikidata.org/entity/Q183513,Баффи — истребительница вампиров,США
http://www.wikidata.org/entity/Q186219,Настоящая кровь,США
http://www.wikidata.org/entity/Q187239,Зик и Лютер,США
http://www.wikidata.org/entity/Q189068,Детектив Монк,США
http://www.wikidata.org/entity/Q193462,Девочки Гилмор,США
http://www.wikidata.org/entity/Q184342,Волшебники из Вэйверли Плэйс,США
http://www.wikidata.org/entity/Q217246,"Всё тип-топ, или Жизнь Зака и Коди",США
http://www.wikidata.org/entity/Q219942,Дайте Санни шанс,США
http://www.wikidata.org/entity/Q244803,Элли Макбил,США
http://www.wikidata.org/entity/Q366375,"Держись, Чарли!",США
http://www.wikidata.org/entity/Q326143,Californication,США
http://www.wikidata.org/entity/Q323722,Мотель Бейтса,США
http://www.wikidata.org/entity/Q390120,Торчвуд,США
http://www.wikidata.org/entity/Q390120,Торчвуд,Великобритания
http://www.wikidata.org/entity/Q426432,Крутой Уокер: Правосудие по-техасски,США
http://www.wikidata.org/entity/Q390405,Никита,США
http://www.wikidata.org/entity/Q485668,Клиника,США
http://www.wikidata.org/entity/Q500769,Хулиганы и ботаны,США
http://www.wikidata.org/entity/Q537911,Агенты «Щ.И.Т.»,США
http://www.wikidata.org/entity/Q556444,Britain’s Got Talent,Великобритания
http://www.wikidata.org/entity/Q695478,"Хорошие времена, плохие времена",Германия
http://www.wikidata.org/entity/Q742103,Сумеречная зона,США
http://www.wikidata.org/entity/Q821364,Берлин — день и ночь,Германия
http://www.wikidata.org/entity/Q823158,Weissensee,Германия
http://www.wikidata.org/entity/Q794761,Вперёд — к успеху,США
http://www.wikidata.org/entity/Q844059,Новенькая,США
http://www.wikidata.org/entity/Q842118,Кори в доме,США
http://www.wikidata.org/entity/Q863122,The Apprentice,США
http://www.wikidata.org/entity/Q862066,Фил из будущего,США
http://www.wikidata.org/entity/Q930797,Эд,США
http://www.wikidata.org/entity/Q945030,Улица Коронации,Великобритания
http://www.wikidata.org/entity/Q952568,Балерины,США
http://www.wikidata.org/entity/Q961504,Rush,Австралия
http://www.wikidata.org/entity/Q1012139,Адская кухня,США
http://www.wikidata.org/entity/Q1016803,Горящая зона,США
http://www.wikidata.org/entity/Q1028495,Камелот,США
http://www.wikidata.org/entity/Q1030713,Другой мир,США
http://www.wikidata.org/entity/Q1030972,Любовь и тайны Сансет Бич,США
http://www.wikidata.org/entity/Q1031383,Мэтлок,США
http://www.wikidata.org/entity/Q1027152,Каллан,Великобритания
http://www.wikidata.org/entity/Q1028495,Камелот,Великобритания
http://www.wikidata.org/entity/Q1041885,Валландер,Швеция
http://www.wikidata.org/entity/Q1027097,Call Me Fitz,Канада
http://www.wikidata.org/entity/Q1028495,Камелот,Канада
http://www.wikidata.org/entity/Q1028495,Камелот,Ирландия
http://www.wikidata.org/entity/Q1004608,Пенн и Теллер: Чушь собачья!,США
http://www.wikidata.org/entity/Q999370,Бак Роджерс в XXV веке,США
http://www.wikidata.org/entity/Q1041885,Валландер,Великобритания
http://www.wikidata.org/entity/Q1044593,Caroline in the City,США
http://www.wikidata.org/entity/Q1044635,Моя жена меня приворожила,США
http://www.wikidata.org/entity/Q1048363,Нас пятеро,США
http://www.wikidata.org/entity/Q1048856,Все в семье,США
http://www.wikidata.org/entity/Q1050603,Дэдвуд,США
http://www.wikidata.org/entity/Q1053941,"Нью-Йорк, Центральный парк",США
http://www.wikidata.org/entity/Q1053983,Королева экрана,США
http://www.wikidata.org/entity/Q1066317,Standoff,США
http://www.wikidata.org/entity/Q1061246,Growing Pains,США
http://www.wikidata.org/entity/Q1062804,Chappelle's Show,США
http://www.wikidata.org/entity/Q1064503,Skins (США),США
http://www.wikidata.org/entity/Q1064766,Mad TV (телешоу),США
http://www.wikidata.org/entity/Q1066201,Добиться или сломаться,США
http://www.wikidata.org/entity/Q1066334,Горячая точка,США
http://www.wikidata.org/entity/Q1068952,Сент-Элсвер,США
http://www.wikidata.org/entity/Q1064503,Skins (США),Канада
http://www.wikidata.org/entity/Q1080213,Degrassi Junior High,Канада
http://www.wikidata.org/entity/Q1065288,The Edison Twins,Канада
http://www.wikidata.org/entity/Q1066334,Горячая точка,Канада
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,США
http://www.wikidata.org/entity/Q1071958,Надежда Чикаго,США
http://www.wikidata.org/entity/Q1071501,Жизнь на Марсе,Великобритания
http://www.wikidata.org/entity/Q1071675,Дорога в Эйвонли,Канада
http://www.wikidata.org/entity/Q1081942,Возвращение в Эдем,Австралия
http://www.wikidata.org/entity/Q1122661,Проект Подиум,США
http://www.wikidata.org/entity/Q1109026,Другой мир,США
http://www.wikidata.org/entity/Q1130799,Отчёт Кольбера,США
http://www.wikidata.org/entity/Q1132439,Практика,США
http://www.wikidata.org/entity/Q1090807,MasterChef,США
http://www.wikidata.org/entity/Q1125172,Out There,США
http://www.wikidata.org/entity/Q1135981,Cosby,США
http://www.wikidata.org/entity/Q1111300,8 простых правил для друга моей дочери-подростка,США
http://www.wikidata.org/entity/Q1112362,Тайна нераскрытых преступлений,Канада
http://www.wikidata.org/entity/Q1156975,Evening Shade,США
http://www.wikidata.org/entity/Q1141890,Фелисити,США
http://www.wikidata.org/entity/Q1144624,Семейные узы,США
http://www.wikidata.org/entity/Q1145054,The NBC Mystery Movie,США
http://www.wikidata.org/entity/Q1145002,Семейка Осборнов,США
http://www.wikidata.org/entity/Q1145764,Направляющий свет,США
http://www.wikidata.org/entity/Q1162096,Durham County,Канада
http://www.wikidata.org/entity/Q1156876,Закон Хэрри,США
http://www.wikidata.org/entity/Q1159304,Танцевальная академия,Германия
http://www.wikidata.org/entity/Q1159304,Танцевальная академия,Австралия
http://www.wikidata.org/entity/Q1161822,Моя так называемая жизнь,США
http://www.wikidata.org/entity/Q1156437,Следствие ведёт Да Винчи,Канада
http://www.wikidata.org/entity/Q1164742,Эпизоды,США
http://www.wikidata.org/entity/Q1166230,Тёмные небеса,США
http://www.wikidata.org/entity/Q1164742,Эпизоды,Великобритания
http://www.wikidata.org/entity/Q1168760,Вверх и вниз по лестнице,Великобритания
http://www.wikidata.org/entity/Q1172329,Dateline NBC,США
http://www.wikidata.org/entity/Q1247575,Ферма Эммердейл,Великобритания
http://www.wikidata.org/entity/Q1247718,Disney anthology television series,США
http://www.wikidata.org/entity/Q1258715,The Drew Carey Show,США
http://www.wikidata.org/entity/Q1385782,Q1385782,США
http://www.wikidata.org/entity/Q1520493,Горец,США
http://www.wikidata.org/entity/Q1520493,Горец,Франция
http://www.wikidata.org/entity/Q1520493,Горец,Канада
http://www.wikidata.org/entity/Q1545694,Штромберг,Германия
http://www.wikidata.org/entity/Q1571652,Собака точка ком,США
http://www.wikidata.org/entity/Q1584299,Счастливый конец,США
http://www.wikidata.org/entity/Q1601380,Hubert und Staller,Германия
http://www.wikidata.org/entity/Q1748791,Новые трюки,Великобритания
http://www.wikidata.org/entity/Q1782870,Krøniken,Дания
http://www.wikidata.org/entity/Q1894972,Таинственный театр 3000 года,США
http://www.wikidata.org/entity/Q2128714,Thuis,Бельгия
http://www.wikidata.org/entity/Q2610941,Holby City,Великобритания
http://www.wikidata.org/entity/Q2708868,Шестерёнки,Франция
http://www.wikidata.org/entity/Q3234199,Hi-5,Австралия
http://www.wikidata.org/entity/Q3283662,The Wendy Williams Show,США
http://www.wikidata.org/entity/Q4232309,Коперник,Польша
http://www.wikidata.org/entity/Q4232309,Коперник,ГДР
http://www.wikidata.org/entity/Q4742702,America: A Personal History of the United States,Великобритания
http://www.wikidata.org/entity/Q4899114,Between Two Ferns with Zach Galifianakis,США
http://www.wikidata.org/entity/Q5180377,Crackerjack!,Великобритания
http://www.wikidata.org/entity/Q5204762,DEA,США
http://www.wikidata.org/entity/Q5327413,Volgens Robert,Нидерланды
http://www.wikidata.org/entity/Q5599745,Great Performances,США
http://www.wikidata.org/entity/Q5599718,Great Ormond Street,Великобритания
http://www.wikidata.org/entity/Q5756999,High Society,США
http://www.wikidata.org/entity/Q7000827,Network First,Великобритания
http://www.wikidata.org/entity/Q7278201,R. K. Laxman Ki Duniya,Индия
http://www.wikidata.org/entity/Q7336117,Rising Damp,Великобритания
http://www.wikidata.org/entity/Q7560163,Something Special,Великобритания
http://www.wikidata.org/entity/Q7617533,Stir TV,США
http://www.wikidata.org/entity/Q7670112,TFI Friday,Великобритания
http://www.wikidata.org/entity/Q7713098,The Alice,Австралия
http://www.wikidata.org/entity/Q7805161,Time Trackers,Австралия
http://www.wikidata.org/entity/Q7805161,Time Trackers,Новая Зеландия
http://www.wikidata.org/entity/Q7823808,Too Cute,США
http://www.wikidata.org/entity/Q7927145,Виктория Вуд,Великобритания
http://www.wikidata.org/entity/Q10337169,Noah and Saskia,Великобритания
http://www.wikidata.org/entity/Q10339936,Q10339936,Бразилия
http://www.wikidata.org/entity/Q10381261,Cher,США
http://www.wikidata.org/entity/Q10455501,Nature,США
http://www.wikidata.org/entity/Q10563926,Дом семейства Пэйн,США
http://www.wikidata.org/entity/Q10699284,Q10699284,Финляндия
http://www.wikidata.org/entity/Q11765883,Madison,Канада
http://www.wikidata.org/entity/Q11787820,I'm Alan Partridge,Великобритания
http://www.wikidata.org/entity/Q13098946,Сотня,США
http://www.wikidata.org/entity/Q14925221,Лучше звоните Солу,США
http://www.wikidata.org/entity/Q15873405,Q15873405,Бельгия
http://www.wikidata.org/entity/Q16305479,Sudkaen Saenruk,Таиланд
http://www.wikidata.org/entity/Q16988855,Доктор Фостер,Великобритания
http://www.wikidata.org/entity/Q16993729,Four on the Floor,США
http://www.wikidata.org/entity/Q16997000,Внутри Эми Шумер,США
http://www.wikidata.org/entity/Q16996902,Лондонский шпион,Великобритания
http://www.wikidata.org/entity/Q18643718,Любовь,США
http://www.wikidata.org/entity/Q18844729,Мистер Робот,США
http://www.wikidata.org/entity/Q19824808,No Offence,Великобритания
http://www.wikidata.org/entity/Q20814867,The Tribe,Великобритания
http://www.wikidata.org/entity/Q21148896,Железный кулак,США
http://www.wikidata.org/entity/Q21074701,Последние пантеры,Великобритания
http://www.wikidata.org/entity/Q21428156,The Hunt,Великобритания
http://www.wikidata.org/entity/Q22662417,Последний кандидат,США
http://www.wikidata.org/entity/Q24692863,Cyberclub,Испания
http://www.wikidata.org/entity/Q25205293,Озарк,США
http://www.wikidata.org/entity/Q25245548,BET Tonight,США
http://www.wikidata.org/entity/Q26037557,The Green Man,Великобритания
http://www.wikidata.org/entity/Q29647346,Бумажный дом,Испания
http://www.wikidata.org/entity/Q29960569,4 квартала,Германия
http://www.wikidata.org/entity/Q42911315,The Bronze Garden,Аргентина
http://www.wikidata.org/entity/Q48796994,Пацаны,США
http://www.wikidata.org/entity/Q50827836,Take Me Out - Die neue Dating-Show,Германия
http://www.wikidata.org/entity/Q52371260,Leap Year,США
http://www.wikidata.org/entity/Q54742913,The Gifted,Таиланд
http://www.wikidata.org/entity/Q55909029,Ребекка Мартинссон,Швеция
http://www.wikidata.org/entity/Q56261053,Das perfekte Dinner,Германия
http://www.wikidata.org/entity/Q58625877,Out on a Limb,США
http://www.wikidata.org/entity/Q58220975,WtFock,Бельгия
http://www.wikidata.org/entity/Q63037965,Vernon Subutex,Франция
http://www.wikidata.org/entity/Q63256875,#LikeMe,Бельгия
http://www.wikidata.org/entity/Q63344507,La unidad,Испания
http://www.wikidata.org/entity/Q63373195,We Are Now,Германия
http://www.wikidata.org/entity/Q63527452,Jamie Johnson,Великобритания
http://www.wikidata.org/entity/Q64511687,Hierro,Франция
http://www.wikidata.org/entity/Q64511687,Hierro,Испания
http://www.wikidata.org/entity/Q72932566,Perfect Life,Испания
http://www.wikidata.org/entity/Q87131973,Одни из нас,США
http://www.wikidata.org/entity/Q89189795,Dark Woods,Германия
http://www.wikidata.org/entity/Q93281114,Супермен и Лоис,США
http://www.wikidata.org/entity/Q91336709,HIT,Испания
http://www.wikidata.org/entity/Q93877242,Andy's Aquatic Adventures,Великобритания
